timestamp,phase,step,decision_type,decision,rationale,data_source,confidence,outcome
2026-06-12T20:49:58.454Z,collect,start,phase_start,collect phase started,url=https://typo3.com pages=10 client=typo3-com date=2026-06-12,audit-pipeline.js,high,n-a
2026-06-12T20:49:58.455Z,collect,0,sitemap_discovery,audit-pipeline.js collect invoked,url=https://typo3.com pages=10 forceFresh=false client=typo3-com date=2026-06-12,audit-pipeline.js,high,n-a
2026-06-12T20:49:58.528Z,collect,cache-ttl,gate_result,Cache TTL prune (240h): Pruned 0 URL entries older than 240h; kept 233 fresh URL entries.,Age-based TTL is the only automatic cache-clear; within-TTL entries are reused for speed and fresh by definition,prune-cache.js,high,pass
2026-06-12T20:49:58.529Z,collect,1,anomaly,check-egress.js invoked,url=https://typo3.com,check-egress.js,high,n-a
2026-06-12T20:49:58.735Z,collect,1,anomaly,Egress clean,No VPN or DNS filter detected,check-egress.js,high,pass
2026-06-12T20:49:58.735Z,collect,2,sitemap_discovery,check-wellknown.js invoked,url=https://typo3.com,check-wellknown.js,high,n-a
2026-06-12T20:50:04.268Z,collect,2,sitemap_discovery,Well-known probe warned,Exit 1,check-wellknown.js,high,warn
2026-06-12T20:50:09.625Z,collect,2.5,sitemap_discovery,Sitemap-defect probe passed,Exit 0,check-sitemap-defects.js,high,pass
2026-06-12T20:50:09.626Z,collect,3,anomaly,Results dir cleared: mx-outputs/audit/2026-06-12/typo3.com/.infill,"Fresh run — stale CSVs removed, cache preserved",audit-pipeline.js,high,pass
2026-06-12T20:50:09.626Z,collect,3a,sitemap_discovery,check-ai-usage.js invoked,url=https://typo3.com,check-ai-usage.js,high,n-a
2026-06-12T20:50:12.825Z,collect,3a,sitemap_discovery,AI Usage Declaration probe warned,Exit 1,check-ai-usage.js,high,warn
2026-06-13T01:33:25.673Z,collect,start,phase_start,collect phase started,url=https://typo3.com pages=10 client=typo3-com date=2026-06-12,audit-pipeline.js,high,n-a
2026-06-13T01:33:25.673Z,collect,0,sitemap_discovery,audit-pipeline.js collect invoked,url=https://typo3.com pages=10 forceFresh=false client=typo3-com date=2026-06-12,audit-pipeline.js,high,n-a
2026-06-13T01:33:25.756Z,collect,cache-ttl,gate_result,Cache TTL prune (240h): Pruned 0 URL entries older than 240h; kept 289 fresh URL entries.,Age-based TTL is the only automatic cache-clear; within-TTL entries are reused for speed and fresh by definition,prune-cache.js,high,pass
2026-06-13T01:33:25.757Z,collect,1,anomaly,check-egress.js invoked,url=https://typo3.com,check-egress.js,high,n-a
2026-06-13T01:33:25.981Z,collect,1,anomaly,Egress clean,No VPN or DNS filter detected,check-egress.js,high,pass
2026-06-13T01:33:25.981Z,collect,2,sitemap_discovery,check-wellknown.js invoked,url=https://typo3.com,check-wellknown.js,high,n-a
2026-06-13T01:33:31.687Z,collect,2,sitemap_discovery,Well-known probe warned,Exit 1,check-wellknown.js,high,warn
2026-06-13T01:33:36.970Z,collect,2.5,sitemap_discovery,Sitemap-defect probe passed,Exit 0,check-sitemap-defects.js,high,pass
2026-06-13T01:33:36.972Z,collect,3,anomaly,Results dir cleared: mx-outputs/audit/2026-06-12/typo3.com/.infill,"Fresh run — stale CSVs removed, cache preserved",audit-pipeline.js,high,pass
2026-06-13T01:33:36.972Z,collect,3a,sitemap_discovery,check-ai-usage.js invoked,url=https://typo3.com,check-ai-usage.js,high,n-a
2026-06-13T01:33:37.192Z,collect,3a,sitemap_discovery,AI Usage Declaration probe passed,Exit 0,check-ai-usage.js,high,pass
2026-06-13T01:33:37.608Z,collect,4,sitemap_discovery,Sitemap: https://typo3.com/sitemap.xml,Responded HTTP 200 to HEAD request,https://typo3.com/sitemap.xml,high,pass
2026-06-13T01:33:37.609Z,collect,4b,sitemap_discovery,check-sitemap-anomaly.js invoked,url=https://typo3.com,check-sitemap-anomaly.js,high,n-a
2026-06-13T01:33:38.374Z,collect,4b,sitemap_discovery,Sitemap not flagged,no aggregator pattern,check-sitemap-anomaly.js,high,pass
2026-06-13T01:33:38.374Z,collect,5,sitemap_discovery,mx-reginald/audit/index.js invoked,entry=https://typo3.com/sitemap.xml htmlPagesRequested=10 crawlCap=12 (buffer=2 for non-HTML discovery files) forceFresh=false,mx-reginald/audit/index.js,high,n-a
