timestamp,kind,hash,filename,script,stepId,label,model,inputTokens,outputTokens,systemPromptBytes,userMessageBytes,inputBytes
2026-06-02T14:08:04.064Z,tool_schema,c440522eb6f1d4753008cd1728ff125e7a01563a24e03c14c062774a744c5694,c440522eb6f1d4753008cd1728ff125e7a01563a24e03c14c062774a744c5694.json,provenance-gap-llm.js,provenance-gap-llm,report_findings,,,,,,1442
2026-06-02T14:08:04.102Z,input,231de371031c48d955ed13bee02143c77fc4f73c5c8a20441dda3c6c5f1051b7,231de371031c48d955ed13bee02143c77fc4f73c5c8a20441dda3c6c5f1051b7.txt,provenance-gap-llm,page:https%3A%2F%2Fwww.contentful.com%2Fproducts%2Fanalytics%2F,page-visible-summary,,,,,,4018
2026-06-02T14:08:04.103Z,prompt,b80be0d05e36ad8f5a548b064d87d5e35a9384eb5f52885a6b194736ff2f06ad,b80be0d05e36ad8f5a548b064d87d5e35a9384eb5f52885a6b194736ff2f06ad.txt,provenance-gap-llm,page:https%3A%2F%2Fwww.contentful.com%2Fproducts%2Fanalytics%2F,,gpt-oss:20b,0,0,1632,4463,
2026-06-02T14:08:31.671Z,output,7d9006fd0eb6992cf850881841c1fc21da5d6cc98ccd49198ba0fc1a6bc437ce,7d9006fd0eb6992cf850881841c1fc21da5d6cc98ccd49198ba0fc1a6bc437ce.json,provenance-gap-llm.js,provenance-gap-llm.https://www.contentful.com/products/analytics/,findings,,,,,,251
2026-06-02T14:08:31.741Z,input,a47edcfb0267b3a56e80f950ee1664795d95e32fe11c312c06d66c54d2fe2e79,a47edcfb0267b3a56e80f950ee1664795d95e32fe11c312c06d66c54d2fe2e79.txt,provenance-gap-llm,page:https%3A%2F%2Fwww.contentful.com%2Fproducts%2Fplatform%2F,page-visible-summary,,,,,,4014
2026-06-02T14:08:31.742Z,prompt,949b8846018fe08ac21d1d7ffd23daa8c59c27b932bd28408ad71c255c03b367,949b8846018fe08ac21d1d7ffd23daa8c59c27b932bd28408ad71c255c03b367.txt,provenance-gap-llm,page:https%3A%2F%2Fwww.contentful.com%2Fproducts%2Fplatform%2F,,gpt-oss:20b,0,0,1632,4455,
2026-06-02T14:09:07.348Z,output,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945.json,provenance-gap-llm.js,provenance-gap-llm.https://www.contentful.com/products/platform/,findings,,,,,,2
2026-06-02T14:09:07.547Z,input,ac1d6b72240a999a321d48d046c471bced80ef50e3ec649310ecb64326de269d,ac1d6b72240a999a321d48d046c471bced80ef50e3ec649310ecb64326de269d.txt,provenance-gap-llm,page:https%3A%2F%2Fwww.contentful.com%2F,page-visible-summary,,,,,,4014
2026-06-02T14:09:07.547Z,prompt,33773b312cd012436c6950a859a568a6ad8f30a457305cd5710657cc37e88d14,33773b312cd012436c6950a859a568a6ad8f30a457305cd5710657cc37e88d14.txt,provenance-gap-llm,page:https%3A%2F%2Fwww.contentful.com%2F,,gpt-oss:20b,0,0,1632,4463,
2026-06-02T14:09:43.147Z,output,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945.json,provenance-gap-llm.js,provenance-gap-llm.https://www.contentful.com/,findings,,,,,,2
2026-06-02T14:09:43.209Z,input,ef30967ec1eba76bd86e9d6350e7d1306e15268cc3d043c74d41d8015bb3da0c,ef30967ec1eba76bd86e9d6350e7d1306e15268cc3d043c74d41d8015bb3da0c.txt,provenance-gap-llm,page:https%3A%2F%2Fwww.contentful.com%2Fproducts%2Fstudio%2F,page-visible-summary,,,,,,4010
2026-06-02T14:09:43.209Z,prompt,abc7153c68ea71f7b7cebc381ab3ad75349b38c62f845346401334244ff02404,abc7153c68ea71f7b7cebc381ab3ad75349b38c62f845346401334244ff02404.txt,provenance-gap-llm,page:https%3A%2F%2Fwww.contentful.com%2Fproducts%2Fstudio%2F,,gpt-oss:20b,0,0,1632,4449,
2026-06-02T14:10:53.361Z,output,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945.json,provenance-gap-llm.js,provenance-gap-llm.https://www.contentful.com/products/studio/,findings,,,,,,2
2026-06-02T14:10:53.406Z,input,31213be22821b4bab61ef2a7d4034e6e753b601e77ca1494e10b5c6cb9021105,31213be22821b4bab61ef2a7d4034e6e753b601e77ca1494e10b5c6cb9021105.txt,provenance-gap-llm,page:https%3A%2F%2Fwww.contentful.com%2Fproducts%2Fai-actions%2F,page-visible-summary,,,,,,4008
2026-06-02T14:10:53.407Z,prompt,d270d81ab5eef22067c03f74127fd95d4b632357971bfb5c99f3eee0672961f1,d270d81ab5eef22067c03f74127fd95d4b632357971bfb5c99f3eee0672961f1.txt,provenance-gap-llm,page:https%3A%2F%2Fwww.contentful.com%2Fproducts%2Fai-actions%2F,,gpt-oss:20b,0,0,1632,4476,
2026-06-02T14:11:12.091Z,output,851d72f8f2c347ad739dd6fef6c6d1405adf18a8ffab789666ab9ceb21c035da,851d72f8f2c347ad739dd6fef6c6d1405adf18a8ffab789666ab9ceb21c035da.json,provenance-gap-llm.js,provenance-gap-llm.https://www.contentful.com/products/ai-actions/,findings,,,,,,228
2026-06-02T14:25:00.845Z,input,d210408dfc051ba216b901a393150771567833d40b53e4ee4ca6aa352301207c,d210408dfc051ba216b901a393150771567833d40b53e4ee4ca6aa352301207c.md,audit-fierce-critic,report,report,,,,,,71535
2026-06-02T14:25:00.909Z,prompt,5515623f2a822109e81c4aeb6b8aae1ab56dc157b815ac294fa9bd5955894d1b,5515623f2a822109e81c4aeb6b8aae1ab56dc157b815ac294fa9bd5955894d1b.txt,audit-fierce-critic,llm-critic-pass,,gpt-oss:20b,0,0,11625,71669,
