timestamp,phase,step,decision_type,decision,rationale,data_source,confidence,outcome
2026-05-02T13:36:30.194Z,report,start,phase_start,report phase started,hostname=oxide.computer client=oxide-computer date=2026-05-02 model=claude-sonnet-4-6,audit-pipeline.js,high,n-a
2026-05-02T13:36:30.195Z,report,0,template_selection,Template: web-audit-suite-template.md,Generic template — no commerce anchor,/Users/tomcranstoun/Documents/MX-hub/mx-audit/results/oxide.computer/seo_scores.csv,high,pass
2026-05-02T13:36:30.196Z,report,1,placeholder_fill,infill-report.js invoked,template=web-audit-suite-template.md results=/Users/tomcranstoun/Documents/MX-hub/mx-audit/results/oxide.computer out=/Users/tomcranstoun/Documents/MX-hub/mx-crm/outreach/2026-05-02/.infilled/oxide-computer.md,infill-report.js,high,n-a
2026-05-02T13:36:30Z,report,5-infill,placeholder_fill,"AGENT_NAME","csv-lookup","Tom Cranstoun",high,pass
2026-05-02T13:36:30Z,report,5-infill,placeholder_fill,"AGENT_COMPANY","csv-lookup","CogNovaMX Ltd",high,pass
2026-05-02T13:36:30Z,report,5-infill,placeholder_fill,"AGENT_EMAIL","csv-lookup","info@cognovamx.com",high,pass
2026-05-02T13:36:30Z,report,5-infill,placeholder_fill,"AGENT_WEBSITE","csv-lookup","https://allabout.network",high,pass
2026-05-02T13:36:30Z,report,5-infill,placeholder_fill,"AGENT_LEGAL","csv-lookup","",high,pass
2026-05-02T13:36:30Z,report,5-infill,placeholder_fill,"CLIENT_NAME","csv-lookup","Oxide",high,pass
2026-05-02T13:36:30Z,report,5-infill,placeholder_fill,"CLIENT_SHORT_NAME","csv-lookup","oxide-computer",high,pass
2026-05-02T13:36:30Z,report,5-infill,placeholder_fill,"CLIENT_SLUG","csv-lookup","oxide-computer",high,pass
2026-05-02T13:36:30Z,report,5-infill,placeholder_fill,"CLIENT_URL","csv-lookup","https://oxide.computer",high,pass
2026-05-02T13:36:30Z,report,5-infill,placeholder_fill,"CLIENT_HOSTNAME","csv-lookup","oxide.computer",high,pass
2026-05-02T13:36:30Z,report,5-infill,placeholder_fill,"TARGET_URL","csv-lookup","https://oxide.computer",high,pass
2026-05-02T13:36:30Z,report,5-infill,placeholder_fill,"DATE","csv-lookup","2 May 2026",high,pass
2026-05-02T13:36:30Z,report,5-infill,placeholder_fill,"DATE_YYYY_MM_DD","csv-lookup","2026-05-02",high,pass
2026-05-02T13:36:30Z,report,5-infill,placeholder_fill,"YEAR","csv-lookup","2026",high,pass
2026-05-02T13:36:30Z,report,5-infill,placeholder_fill,"YYYYMMDD","csv-lookup","20260502",high,pass
